AvatarPosition;Email;Framecount;HandPositionChange;HandRotation;HitDetected;HitPatternID;HitTotal;PatternID;SequenceID;SessionID;SewuenceID;SpeedModifier;SteeringType;Timestamp;TotalHandPositionChange;TotalHandRotation
1,268899;anonymous;4048;0,001061182;17,13014;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.4171;14,38505;-10545,16
1,284667;anonymous;4049;0,0002364766;17,34301;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.4329;14,38529;-10527,81
1,309743;anonymous;4050;0,001307025;17,68154;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.4586;14,3866;-10510,13
1,309743;anonymous;4051;0,0006924642;17,90386;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.4739;14,38729;-10492,23
1,309743;anonymous;4052;0,0004231606;16,8682;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.4862;14,38771;-10475,36
1,309743;anonymous;4053;0,001095751;16,05889;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.4989;14,38881;-10459,3
1,309743;anonymous;4054;0,0006188531;14,70875;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.5257;14,38943;-10444,59
1,309743;anonymous;4055;0,0002817724;14,75288;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.5401;14,38971;-10429,84
1,309743;anonymous;4056;0,0001168242;15,02105;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.5523;14,38982;-10414,82
1,309743;anonymous;4057;9,380015E-05;15,29959;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.5656;14,38992;-10399,52
1,309743;anonymous;4058;0,0003755654;15,86871;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.5909;14,39029;-10383,65
1,309743;anonymous;4059;0,0002661449;16,43235;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.6054;14,39056;-10367,22
1,309743;anonymous;4060;0,0001991995;16,61236;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.6171;14,39076;-10350,6
1,309743;anonymous;4061;0,0001921496;16,46986;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.6431;14,39095;-10334,13
1,309743;anonymous;4062;0,000121129;16,28763;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.6566;14,39107;-10317,85
1,309743;anonymous;4063;2,033878E-05;16,25094;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.6703;14,39109;-10301,6
1,309743;anonymous;4064;7,525851E-05;16,23297;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.6835;14,39117;-10285,36
1,309743;anonymous;4065;0,0001940551;16,2594;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.7101;14,39136;-10269,1
1,309743;anonymous;4066;0,0001771109;16,35652;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.7249;14,39154;-10252,75
1,309743;anonymous;4067;0,0001045444;16,40722;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.7382;14,39164;-10236,34
1,309743;anonymous;4068;7,224167E-05;16,40723;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.7511;14,39172;-10219,93
1,309743;anonymous;4069;0,0001475465;16,42479;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.7660;14,39186;-10203,51
1,309743;anonymous;4070;0,0003942145;16,51338;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.7921;14,39226;-10186,99
1,309743;anonymous;4071;0,0002008227;16,59894;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.8069;14,39246;-10170,39
1,309743;anonymous;4072;5,278564E-05;16,6143;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.8202;14,39251;-10153,78
1,309743;anonymous;4073;6,524333E-05;16,60275;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.8341;14,39258;-10137,18
1,309743;anonymous;4074;0,0001531946;16,58098;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.8499;14,39273;-10120,6
1,309743;anonymous;4075;0,0002017564;16,38066;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.8750;14,39293;-10104,22
1,309743;anonymous;4076;0,0001352514;15,94068;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.8893;14,39307;-10088,28
1,309743;anonymous;4077;0,0001603674;15,41013;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.9036;14,39323;-10072,87
1,309743;anonymous;4078;4,55269E-05;14,88639;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.9175;14,39327;-10057,98
1,309743;anonymous;4079;9,93684E-05;14,62569;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.9323;14,39337;-10043,35
1,309743;anonymous;4080;0,0001547773;14,61139;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.9584;14,39353;-10028,74
1,309743;anonymous;4081;0,0002793452;14,60839;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.9738;14,39381;-10014,13
1,309743;anonymous;4082;0,0001987591;14,63848;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.9872;14,394;-9999,494
1,309743;anonymous;4083;7,157676E-05;14,73513;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:42.9999;14,39408;-9984,759
1,309743;anonymous;4084;6,738333E-05;14,79944;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.0163;14,39414;-9969,959
1,309743;anonymous;4085;0,0001136006;14,81482;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.0421;14,39426;-9955,145
1,309743;anonymous;4086;4,707439E-05;14,83143;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.0560;14,3943;-9940,313
1,309743;anonymous;4087;9,919775E-05;14,84964;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.0713;14,3944;-9925,464
1,309743;anonymous;4088;8,449711E-05;14,85912;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.0902;14,39449;-9910,604
1,309743;anonymous;4089;3,770298E-05;14,8663;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.0984;14,39453;-9895,738
1,309743;anonymous;4090;0,0002567697;14,97201;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.1260;14,39478;-9880,767
1,309743;anonymous;4091;0,0001949241;15,08089;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.1414;14,39498;-9865,686
1,309743;anonymous;4092;9,761039E-05;15,13136;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.1552;14,39507;-9850,554
1,309743;anonymous;4093;0,0001508427;15,21934;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.1690;14,39522;-9835,334
1,309743;anonymous;4094;0,000206833;15,30823;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.1823;14,39543;-9820,025
1,309743;anonymous;4095;0,0004167103;15,47353;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.2095;14,39585;-9804,552
1,309743;anonymous;4096;0,0001655299;15,51284;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.2235;14,39601;-9789,039
1,309743;anonymous;4097;0,0001596557;15,54233;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.2377;14,39617;-9773,497
1,309743;anonymous;4098;0,000129455;15,5681;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.2554;14,3963;-9757,929
1,309743;anonymous;4099;5,874784E-05;15,57663;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.2666;14,39636;-9742,353
1,309743;anonymous;4100;9,245058E-05;15,55731;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.2912;14,39645;-9726,795
1,309743;anonymous;4101;4,577817E-05;15,43976;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.3061;14,3965;-9711,355
1,309743;anonymous;4102;0,0001497259;15,29654;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.3195;14,39665;-9696,059
1,309743;anonymous;4103;0,0001128115;15,29682;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.3334;14,39676;-9680,762
1,309743;anonymous;4104;3,71659E-05;15,32494;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.3493;14,3968;-9665,437
1,309743;anonymous;4105;0,0001372471;15,32638;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.3752;14,39694;-9650,11
1,309743;anonymous;4106;0,0001119797;15,24974;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.3890;14,39705;-9634,86
1,309743;anonymous;4107;0,0001054301;15,15806;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.4013;14,39715;-9619,702
1,309743;anonymous;4108;6,870543E-05;15,08892;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.4150;14,39722;-9604,613
1,309743;anonymous;4109;0,0001032431;14,97981;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.4422;14,39733;-9589,634
1,309743;anonymous;4110;3,577939E-05;14,97944;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.4554;14,39736;-9574,654
1,309743;anonymous;4111;4,350984E-05;14,98849;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.4719;14,39741;-9559,666
1,309743;anonymous;4112;0,0001039375;15,05767;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.4862;14,39751;-9544,608
1,309743;anonymous;4113;6,525416E-05;15,13836;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.4995;14,39758;-9529,47
1,309743;anonymous;4114;4,644145E-05;15,11175;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.5164;14,39762;-9514,358
1,309743;anonymous;4115;0,0002747713;14,94024;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.5410;14,3979;-9499,418
1,309743;anonymous;4116;7,74912E-05;14,88271;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.5552;14,39797;-9484,535
1,309743;anonymous;4117;0,0001040421;14,8231;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.5696;14,39808;-9469,712
1,309743;anonymous;4118;0,0003084536;14,62662;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.5834;14,39839;-9455,085
1,309743;anonymous;4119;0,0004677012;14,19913;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.5993;14,39885;-9440,886
1,309743;anonymous;4120;0,0008005647;13,24629;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.6239;14,39965;-9427,64
1,309743;anonymous;4121;6,886001E-05;13,16526;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.6382;14,39972;-9414,475
1,309743;anonymous;4122;8,037178E-05;13,21765;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.6525;14,3998;-9401,257
1,309743;anonymous;4123;0,0004392111;12,69341;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.6665;14,40024;-9388,563
0,8564227;anonymous;4124;0,001061538;11,56171;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.6824;14,4013;-9377,002
0,660184;anonymous;4125;0,001227122;8,912483;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.7077;14,40253;-9368,09
0,3628178;anonymous;4126;0,001574896;4,898041;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.7210;14,40411;-9363,191
0,1411923;anonymous;4127;0,001356595;1,906095;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.7354;14,40546;-9361,285
-0,01843036;anonymous;4128;0,001985766;-0,2488098;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.7502;14,40745;-9361,534
-0,05663836;anonymous;4129;0,002437751;-0,7646179;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.7772;14,40988;-9362,299
-0,2719636;anonymous;4130;0,002699037;-3,671509;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.7916;14,41258;-9365,971
-0,502724;anonymous;4131;0,001558111;-6,786774;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.8049;14,41414;-9372,758
-0,7405848;anonymous;4132;0,002414504;-9,997894;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.8193;14,41656;-9382,756
-0,8879711;anonymous;4133;0,0024592;-11,98761;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.8337;14,41902;-9394,743
-1,00734;anonymous;4134;0,001846038;-13,59909;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.8496;14,42086;-9408,342
-0,9600039;anonymous;4135;0,002334311;-12,96005;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.8752;14,4232;-9421,302
-1,010385;anonymous;4136;0,00341139;-13,6402;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.8896;14,42661;-9434,942
-0,9885774;anonymous;4137;0,001455102;-13,34579;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.9039;14,42806;-9448,288
-0,9892533;anonymous;4138;0,001044073;-13,35492;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.9182;14,42911;-9461,643
-1,015566;anonymous;4139;0,0006676514;-13,71014;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.9320;14,42978;-9475,353
-1,207646;anonymous;4140;0,0004296166;-16,30322;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.9591;14,4302;-9491,656
-1,404405;anonymous;4141;0,002226843;-18,95947;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.9735;14,43243;-9510,615
-1,470495;anonymous;4142;0,001158728;-19,85168;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:43.9869;14,43359;-9530,467
-1,491907;anonymous;4143;0,001350853;-20,14075;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.0012;14,43494;-9550,607
-1,504148;anonymous;4144;0,0008511262;-20,306;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.0161;14,43579;-9570,913
-1,41749;anonymous;4145;0,0007834623;-19,13611;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.0423;14,43657;-9590,049
-1,396125;anonymous;4146;0,001064465;-18,84769;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.0561;14,43764;-9608,896
-1,396125;anonymous;4147;0,002051893;-17,74069;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.0704;14,43969;-9626,637
-1,396125;anonymous;4148;0,0006689288;-17,31223;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.0842;14,44036;-9643,949
-1,25021;anonymous;4149;0,00106658;-16,87784;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.0990;14,44143;-9660,827
-1,25021;anonymous;4150;0,0004093991;-17,51895;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.1261;14,44184;-9678,346
-1,25021;anonymous;4151;0,000526718;-17,87921;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.1394;14,44236;-9696,225
-1,25021;anonymous;4152;0,0001988582;-18,2691;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.1543;14,44256;-9714,494
-1,25021;anonymous;4153;0,0002804258;-18,30304;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.1681;14,44284;-9732,797
-1,25021;anonymous;4154;0,0003684134;-17,96698;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.1824;14,44321;-9750,764
-1,25021;anonymous;4155;0,001005049;-17,42633;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.2085;14,44421;-9768,19
-1,25021;anonymous;4156;0,0003535824;-17,39212;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.2220;14,44457;-9785,583
-1,25021;anonymous;4157;0,0001762527;-17,3992;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.2373;14,44475;-9802,982
-1,25021;anonymous;4158;0,000136325;-17,33844;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.2511;14,44488;-9820,321
-1,25021;anonymous;4159;0,0001077638;-17,44897;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.2665;14,44499;-9837,771
-1,25021;anonymous;4160;0,0005548276;-17,97195;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.2915;14,44554;-9855,742
-1,25021;anonymous;4161;0,0001356243;-18,10687;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.3064;14,44568;-9873,849
-1,25021;anonymous;4162;7,218609E-05;-17,89648;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.3201;14,44575;-9891,745
-1,25021;anonymous;4163;0,0002794798;-17,70407;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.3340;14,44603;-9909,449
-1,25021;anonymous;4164;0,0004636567;-17,37692;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.3493;14,4465;-9926,826
-1,25021;anonymous;4165;0,001098833;-16,87381;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.3749;14,44759;-9943,7
-1,25021;anonymous;4166;0,001307931;-16,16397;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.3893;14,4489;-9959,864
-1,25021;anonymous;4167;0,000734386;-15,49158;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.4035;14,44964;-9975,355
-1,102076;anonymous;4168;0,000486116;-14,87802;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.4184;14,45012;-9990,233
-1,026442;anonymous;4169;0,0007091203;-13,85696;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.4327;14,45083;-10004,09
-0,8199327;anonymous;4170;0,002444434;-11,06909;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.4594;14,45328;-10015,16
-0,4552228;anonymous;4171;0,003106934;-6,145508;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.4742;14,45638;-10021,31
-0,1338117;anonymous;4172;0,00202063;-1,806458;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.4871;14,4584;-10023,11
0,1184382;anonymous;4173;0,001814052;1,598916;FALSE;NULL;6;0;NULL;8e302f75-929e-40ec-a535-0b7cc68c8e19;1;2;FlipMapCondition;2023-05-18 12:53:44.5014;14,46022;-10021,51
